57,10,17,5,172,8400,8437,8446,8429,8451,8200,8226,8210,3001,3076,3151,3047,3068,3082,3340,4,12
61,1,0,2,124,8200,8230,8226,8210,8236,8300,8304,8345,2031,2422,1026,1056,3802,3191,3340,4,12
145,0,2,3,120,8100,9923,8139,8138,8135,8000,9103,8009,1055,1037,1042,3004,1001,1042,3340,4,7
555,2,0,2,19,8100,8124,8139,8136,8106,8400,8473,8453,3009,3134,3855,2055,1036,1036,3364,4,14
427,0,1,3,8,8200,8214,8275,8210,8232,8300,8321,8347,1039,2031,3107,0,0,3117,3364,4,11
62,0,0,2,121,8000,8010,9111,9104,8014,8300,8345,8352,3044,2055,2031,3047,3067,1054,3364,4,12
16,2,4,1,91,8200,8214,8226,8210,8237,8400,8473,8453,3174,3158,1028,1056,2055,0,3340,4,7
79,2,4,1,4,8100,8124,8126,8138,8134,8300,8313,8347,2031,3020,2424,0,1402,3108,3364,11,4
432,1,6,0,29,8400,8465,8463,8473,8453,8100,8136,8105,3859,2031,1031,2055,3009,1011,3364,4,3
92,5,1,0,122,8000,8010,9111,9104,8299,8300,8321,8347,1055,0,2031,3071,3133,1001,3340,4,12
39,2,1,1,152,8000,8010,9111,9104,8014,8300,8345,8352,2033,3153,3111,1055,1042,0,3340,14,4
517,3,7,6,132,8000,8010,8009,9105,8299,8300,8345,8352,3157,3152,1052,3020,1082,0,3340,4,12
80,9,6,7,135,8000,8010,9111,9104,8014,8300,8345,8352,3814,3077,3142,3111,3123,1028,3363,4,14
350,1,10,4,19,8200,8214,8226,8233,8236,8000,8017,8009,1082,3222,3860,3174,2055,0,3364,7,3
222,3,7,3,198,8000,8021,8009,9104,8017,8200,8275,8234,1055,3031,3094,3006,2015,3123,3363,1,4
79,5,6,9,7,8100,8124,8126,8138,8134,8300,8313,8347,2031,3020,2424,1402,3165,3191,3364,11,4
875,5,9,5,152,8000,8010,9111,9105,8299,8400,8473,8451,3153,3047,2421,3053,1054,1038,3363,4,12
2,11,7,5,31,8000,8010,9111,9104,8299,8300,8304,8410,3143,3047,3123,3071,3211,1400,3364,11,4
523,3,9,4,154,8000,8010,9101,9103,8014,8200,8275,8236,3031,3085,0,3006,1055,0,3363,4,7
412,2,15,2,33,8400,8439,8446,8473,8451,8300,8313,8345,3857,3193,0,3114,3009,3801,3364,14,4
134,8,9,7,193,8200,8230,8226,8210,8236,8300,8345,8347,1058,3285,3020,3151,1058,3916,3340,12,4
111,6,19,4,133,8400,8439,8401,8473,8453,8300,8313,8345,3800,3193,3068,3047,1057,0,3364,12,4
235,5,25,5,31,8400,8437,8463,8473,8451,8000,8009,9104,2055,3009,3864,3134,3033,3022,3364,7,4
157,13,13,7,236,8000,8010,9111,9104,8014,8100,8139,8135,3006,3026,3123,3046,3072,3031,3340,14,4
57,7,20,4,165,8400,8437,8446,8429,8453,8200,8226,8210,3024,3068,3111,1056,3065,3075,3340,4,12
79,14,19,6,34,8100,8124,8126,8138,8134,8300,8313,8347,1402,3020,3157,3065,3135,1058,3364,11,4
53,2,10,9,27,8400,8439,8463,8473,8451,8000,8009,9105,3193,3857,3190,2055,3024,3009,3364,4,14
36,1,7,12,129,8000,8010,9111,9104,8299,8400,8444,8453,3068,3082,3065,1028,3047,0,3363,4,12
110,7,8,6,252,8200,8229,8226,8210,8236,8000,8009,8017,3134,3033,3142,3814,3179,3158,3363,12,4
60,7,7,8,50,8100,8112,8126,8138,8105,8200,8232,8275,1414,3151,3020,0,3165,1082,3364,11,4
39,9,5,10,193,8000,8010,9111,9105,8014,8300,8345,8352,3153,3143,1037,3052,3078,3111,3363,4,14
79,5,13,6,27,8100,8124,8126,8138,8134,8300,8313,8347,1402,3020,3157,3165,3135,0,3364,11,4
412,1,15,6,35,8400,8439,8446,8473,8451,8300,8313,8345,3193,2065,0,3009,3067,3857,3364,14,4
523,6,10,8,308,8000,8010,9111,9103,8014,8200,8275,8236,3026,3031,3006,3085,3033,3046,3363,7,4
122,10,9,4,263,8000,8010,9111,9104,8299,8400,8242,8473,3075,3153,3053,3047,3071,3065,3340,6,4
141,7,11,5,262,8000,8010,8009,9104,8014,8300,8345,8352,3067,3071,3077,3047,3053,3812,3340,4,14
157,13,5,5,280,8000,8010,9111,9104,8014,8100,8139,8135,3031,3153,3812,3033,3006,3046,3363,4,3
245,9,9,4,295,8100,8112,8143,8138,8135,8300,8352,8316,3152,3165,3135,3020,3100,3089,3364,4,14
235,6,18,4,37,8400,8437,8463,8473,8453,8000,8009,9104,3033,3864,0,3022,3009,3071,3364,4,7
64,1,16,4,35,8000,8010,9111,9105,8014,8100,8138,8105,1028,3193,1412,3047,3075,3071,3340,11,4
106,0,13,12,172,8000,8010,9111,9104,8299,8400,8446,8473,0,3024,3075,3065,3117,3068,3364,12,4
81,9,9,5,254,8000,8010,8009,9103,8014,8200,8226,8210,3153,3156,3033,3042,3025,3158,3363,7,4
16,0,17,10,23,8200,8214,8226,8210,8236,8400,8473,8453,3158,3853,2421,1082,3504,3174,3364,4,21
517,6,9,13,167,8000,8010,8009,9105,8299,8300,8345,8352,3152,2033,3157,3916,3020,3285,3340,4,12
104,14,11,10,108,8000,8021,9111,9104,8014,8200,8275,8232,3156,1412,3812,3071,3047,3033,3364,11,4
39,12,7,12,263,8000,8010,9111,9104,8299,8300,8345,8352,3071,3812,3153,2420,3156,3047,3363,14,4
238,18,12,9,196,8000,8010,8009,9104,8014,8200,8210,8236,3179,3814,3142,3158,3071,3147,3364,14,4
30,24,16,12,67,8100,8128,8126,8138,8135,8000,8009,8014,1402,3151,3157,3135,3089,3165,3364,11,4
57,3,25,10,178,8400,8439,8463,8429,8451,8300,8304,8345,1028,3068,3065,3047,3076,3110,3363,4,12
40,0,34,4,23,8200,8229,8226,8234,8237,8100,8105,8139,3107,3504,3041,3853,3009,1028,3364,4,14
523,5,15,6,267,8000,8010,9101,9103,8014,8200,8275,8236,3026,3123,3046,3031,3006,3085,3363,7,4
141,4,7,3,21,8000,8010,9111,9105,8299,8100,8136,8135,1036,3071,3111,3105,1036,1412,3364,4,11
41,2,7,2,180,8400,8437,8446,8429,8451,8300,8345,8352,2033,3111,3078,1083,3508,0,3340,12,4
40,1,10,2,27,8200,8229,8226,8234,8237,8100,8105,8139,2065,2055,3222,3860,3009,1082,3364,4,14
21,5,4,2,222,8000,8005,9101,9103,8017,8200,8275,8236,1055,3006,3031,3035,3508,0,3363,7,4
134,7,4,5,169,8200,8229,8226,8210,8237,8300,8345,8347,3136,2055,3907,1056,3020,3285,3363,14,4
412,2,5,6,21,8400,8439,8446,8473,8242,8300,8313,8316,3117,3193,3114,3801,2055,3857,3364,14,4
110,4,1,2,230,8000,8008,9101,9104,8014,8200,8275,8236,1055,3124,3153,3006,0,3086,3363,4,7
7,3,2,2,123,8100,8112,8139,8138,8135,8200,8226,8210,3285,1082,3111,1026,1052,0,3340,14,4
59,4,5,4,22,8000,8010,9111,9104,8299,8100,8136,8105,3109,3047,2055,1028,1413,1031,3364,11,4
57,1,7,5,128,8400,8439,8463,8429,8451,8300,8304,8345,1054,3068,3076,3047,3211,1029,3340,4,12
40,1,14,3,25,8200,8229,8226,8234,8237,8100,8105,8139,3853,3009,1082,3114,3504,3801,3364,4,14
67,5,5,5,184,8000,8005,9101,9104,8014,8100,8139,8135,3046,3153,1037,1043,1055,3006,3363,7,4
555,7,4,2,141,8100,9923,8126,8138,8106,8400,8444,8453,1054,3142,3077,3147,0,1001,3364,4,14
81,6,11,1,50,8000,8010,8009,9103,8017,8300,8304,8347,3144,3025,1412,3047,3123,1043,3364,11,4
517,7,5,6,141,8000,8010,8009,9105,8299,8100,8135,8143,2033,3157,3152,3802,3020,1026,3340,4,12
245,2,5,5,165,8100,8112,8143,8138,8106,8200,8233,8236,2033,3113,3152,1082,1026,3020,3364,12,4
2,2,6,6,13,8000,8010,9111,9104,8299,8300,8410,8304,1400,0,3067,3047,3044,3123,3364,4,11
497,1,12,2,29,8400,8465,8446,8473,8242,8000,8009,9105,3860,3801,2055,3050,3114,3009,3364,14,4
29,5,3,5,146,8000,8005,9101,9103,8014,8200,8275,8236,3153,3123,1055,3085,0,3006,3363,4,7
126,7,2,8,189,8200,8230,8226,8233,8236,8300,8352,8304,3033,3142,2055,3814,3147,3009,3340,4,12
81,8,5,9,146,8000,8010,8009,9103,8014,8200,8275,8210,3153,3042,1055,3025,3158,0,3363,4,12
235,3,11,5,26,8400,8437,8446,8444,8451,8000,9104,8009,3864,1028,1036,3047,3022,3123,3364,7,4
23,1,1,1,161,8000,8008,9111,9105,8299,8200,8275,8210,1055,3077,3101,3006,3508,0,3340,14,4
80,1,10,9,111,8000,8010,9111,9105,8014,8300,8352,8345,3142,2033,0,3044,0,3047,3363,14,4
60,5,5,6,22,8100,8112,8126,8136,8105,8200,8275,8232,1402,3108,3020,2421,3191,3916,3364,11,4
40,3,15,5,26,8200,8229,8226,8234,8237,8100,8105,8139,2065,2031,3860,0,3114,3009,3364,4,14
523,9,10,4,154,8000,8010,9101,9103,8014,8200,8275,8236,1055,2031,3046,3006,1018,3031,3363,7,4
164,6,3,2,178,8400,8437,8401,8473,8451,8300,8345,8304,1055,3077,3078,1053,3047,1036,3340,4,12
79,7,13,6,8,8100,8124,8126,8136,8134,8300,8313,8347,3158,0,3157,1402,3916,1082,3364,4,11
157,5,16,1,168,8000,8010,9111,9104,8299,8100,8139,8135,3046,3153,3006,1018,1055,1038,3363,3,4
62,4,4,1,134,8000,8010,9111,9105,8014,8400,8473,8446,2033,3155,3071,3111,1036,0,3340,4,12
39,11,1,2,159,8000,8010,9111,9104,8299,8300,8345,8352,2033,3153,3047,3071,1055,0,3340,14,4
78,3,12,3,14,8100,9923,8126,8136,8105,8000,9111,9104,3057,3044,1401,1042,1033,3009,3364,11,4
203,3,12,2,124,8000,8005,8009,9103,8299,8200,8275,8236,1054,1083,3031,1001,3004,0,3363,3,4
497,3,13,1,35,8400,8465,8446,8473,8453,8100,8106,8136,2055,3860,3009,1033,2065,3108,3364,14,4
79,0,4,4,14,8100,8124,8126,8136,8134,8300,8347,8313,1001,1028,1402,2424,1052,3191,3364,11,4
81,2,1,6,125,8000,8010,8009,9103,8014,8200,8275,8210,3004,3057,1055,1001,0,1036,3340,4,7
131,4,0,4,134,8200,8230,8275,8233,8237,8400,8401,8473,1056,2031,3027,3115,0,3020,3340,4,12
40,0,4,3,16,8200,8229,8226,8234,8237,8000,8017,9105,3853,1082,2031,3114,3009,3113,3364,4,14
236,3,0,7,129,8000,8005,9101,9104,8014,8300,8304,8345,1055,3153,1055,3047,1055,1036,3363,3,4
64,2,0,4,6,8000,8010,9111,9104,8299,8400,8473,8453,1001,2055,1412,3067,0,0,3340,11,4
523,0,0,4,90,8000,8010,9101,9103,8017,8200,8275,8236,2031,0,1055,1055,1038,3006,3340,4,3
80,3,1,1,115,8000,8010,9111,9104,8299,8300,8345,8352,3142,2033,3047,3067,0,0,3340,4,12
105,0,0,4,75,8100,8128,8143,8138,8135,8300,8316,8352,3020,2033,3145,1028,0,0,3364,14,4
111,0,1,3,19,8400,8439,8401,8473,8451,8300,8316,8313,2031,3047,2424,1029,3859,2055,3364,4,14
412,3,7,0,17,8400,8439,8463,8473,8451,8100,8120,8105,3855,3117,0,1031,2031,1011,3340,4,14
145,3,2,1,125,8100,9923,8139,8138,8135,8000,8009,9103,1055,2031,3004,1037,1042,1001,3340,7,4
24,1,2,2,78,8000,8010,9111,9105,8299,8300,8304,8352,2033,3047,1055,1029,1053,1036,3340,12,4
421,7,5,1,20,8000,8010,9111,9104,8014,8200,8275,8236,1400,3047,2031,3071,0,0,3340,4,11
238,2,4,1,141,8000,8010,8009,9104,8014,8200,8210,8236,3179,2031,1001,3133,0,0,3340,14,4
119,4,4,6,144,8000,8005,8009,9103,8014,8200,8275,8236,3072,3006,3031,1055,1055,3123,3363,7,4
3,3,4,6,146,8100,8124,8139,8120,8134,8200,8210,8275,1056,3152,3020,1056,3108,3191,3340,4,12
44,1,5,7,39,8300,8351,8306,8345,8410,8000,9104,8009,1401,3076,3047,3024,3801,0,3340,4,11
350,2,8,3,31,8200,8214,8226,8210,8236,8000,8009,8017,3174,1082,3860,3504,0,0,3364,3,14
57,3,4,5,156,8400,8439,8463,8429,8451,8300,8304,8345,1054,3076,3068,3211,3047,3067,3340,4,12
64,12,12,2,18,8000,8010,9111,9105,8017,8300,8304,8347,2055,3111,3071,1412,3812,3123,3340,11,4
69,3,10,3,193,8000,8010,8009,9105,8017,8100,8139,8135,3151,3040,1056,0,3165,0,3340,1,4
40,1,15,2,18,8200,8229,8226,8234,8237,8000,8017,9111,3853,3117,3504,1052,0,3041,3364,4,14
523,5,8,4,173,8000,8010,9101,9103,8017,8200,8275,8236,1055,2031,3006,3085,3031,1036,3363,7,4
150,6,9,2,181,8000,8010,9111,9105,8014,8400,8451,8473,3047,3071,3742,3022,0,0,3363,4,12
131,10,5,0,126,8100,8112,8143,8138,8135,8200,8233,8237,1056,1058,3102,1082,1058,3020,3364,12,4
59,10,12,1,33,8000,8010,9111,9105,8299,8100,8136,8105,1413,3111,3065,3110,0,0,3364,11,4
57,2,17,1,116,8400,8439,8463,8444,8453,8300,8304,8345,1054,3065,1056,3068,3111,0,3340,4,12
21,12,7,3,136,8000,8005,9101,9103,8014,8200,8275,8236,1055,1055,1038,3031,3508,1001,3363,4,7
111,2,15,1,32,8400,8439,8401,8473,8451,8300,8306,8316,3193,3111,3859,3067,2055,1029,3364,14,4
117,0,3,6,28,8400,8465,8463,8473,8242,8300,8345,8347,3859,3504,1004,1001,3801,0,3364,4,14
67,4,0,8,132,8000,8005,9101,9104,8014,8100,8139,8135,1055,3153,2031,3006,1043,1037,3363,7,4
245,1,0,7,130,8100,8112,8143,8138,8135,8300,8352,8345,1082,3152,2033,3136,3020,0,3340,4,14
203,1,2,7,5,8000,8010,9111,9104,8299,8200,8275,8232,2031,3144,1412,3006,0,0,3364,11,4
85,0,1,8,124,8000,8010,9111,9105,8014,8100,8139,8135,3152,2031,1026,3020,1052,0,3340,4,12
2,7,7,10,33,8000,8010,9111,9104,8299,8300,8304,8410,1400,2055,3047,3071,3065,0,3364,4,11
517,3,6,6,165,8000,8010,8009,9105,8014,8200,8210,8236,2033,1026,3157,3136,3111,3802,3363,12,4
40,1,11,6,31,8200,8229,8226,8234,8237,8100,8105,8139,3860,3114,2065,0,3009,3801,3364,4,14
67,5,4,8,178,8000,8005,9101,9104,8014,8100,8139,8135,3124,3153,0,3006,0,3094,3363,7,4
236,5,5,5,236,8000,8005,9101,9103,8014,8300,8345,8352,3006,3508,3033,0,0,3153,3363,4,1
4,4,6,0,253,8300,8360,8304,8316,8352,8200,8275,8233,2033,1058,3027,3157,3100,3047,3340,4,12
203,10,10,7,45,8000,8005,9111,9104,8014,8100,8143,8105,3153,3046,0,1412,1038,3006,3364,11,4
57,1,14,6,133,8400,8439,8463,8473,8453,8300,8304,8345,2055,3065,3068,3076,1054,3047,3340,4,12
81,15,6,3,152,8000,8010,8009,9103,8014,8300,8345,8347,3042,3158,3153,3025,3123,3133,3363,7,4
43,4,21,5,19,8200,8229,8226,8210,8237,8100,8139,8120,3041,3853,2065,3108,3504,3117,3364,4,14
350,2,27,4,26,8200,8229,8226,8210,8237,8000,8017,8009,3860,3041,3114,3504,0,3174,3364,7,3
236,5,19,7,178,8000,8005,9101,9104,8014,8300,8304,8345,1055,3153,3047,3071,3046,3123,3363,21,4
76,24,13,4,36,8100,8128,8143,8138,8135,8300,8313,8347,3025,3157,3089,3047,3135,1414,3364,11,4
58,8,17,3,248,8000,8010,9111,9104,8299,8400,8446,8473,3071,3077,3026,3053,3082,3047,3340,4,12
7,6,18,8,97,8100,8112,8139,8138,8135,8300,8352,8316,1056,3165,3030,0,3041,3020,3364,4,12
875,1,9,11,30,8300,8358,8306,8321,8352,8200,8275,8234,2031,3857,3742,2055,1033,3111,3364,4,14
64,6,7,8,32,8000,8010,9111,9105,8014,8100,8143,8135,3071,3111,3133,1400,1028,3105,3340,4,11
157,9,12,7,197,8000,8010,9111,9104,8014,8100,8135,8139,1038,3031,3006,3812,3046,2421,3364,14,4
429,6,10,10,178,8100,9923,8143,8138,8135,8000,9101,9104,3153,3123,3085,3006,1053,1038,3363,4,7
120,4,8,9,155,8000,8010,8009,9105,8299,8200,8275,8234,1055,3047,3078,3065,3024,2033,3340,6,14
113,0,18,4,52,8400,8439,8463,8473,8451,8000,9105,9111,3158,2421,0,3860,3050,3109,3364,14,4
64,6,9,4,28,8000,8010,9111,9105,8299,8300,8304,8347,2031,3053,2055,3047,3071,1412,3340,4,11
41,4,12,1,198,8400,8437,8446,8429,8451,8300,8345,8352,3078,2033,2055,3812,3047,3136,3340,4,12
69,10,4,3,224,8200,8230,8226,8210,8236,8100,8139,8135,1056,3040,3116,3151,3916,1029,3363,1,4
157,4,5,5,184,8000,8010,9111,9104,8299,8100,8139,8135,1038,3153,3006,1029,3046,3140,3340,3,4
9,6,7,5,41,8100,8112,8126,8138,8106,8300,8304,8347,1402,3157,1026,3916,3020,0,3330,11,4
58,4,4,6,213,8000,8010,9111,9104,8299,8400,8446,8451,1055,3153,3047,3134,3071,1028,3340,4,14
98,3,4,4,139,8400,8437,8401,8444,8453,8100,8126,8106,3748,2031,3143,1001,1054,0,3340,4,14
51,3,7,4,212,8000,8021,9101,9103,8017,8200,8275,8236,1055,3006,3031,3094,1038,1018,3363,4,7
16,1,11,5,21,8200,8214,8226,8210,8236,8400,8444,8453,3853,2055,3117,3174,3041,3113,3364,3,4
110,4,0,4,142,8200,8229,8226,8210,8237,8300,8345,8347,2033,2010,3142,3179,1001,0,3340,4,7
25,0,3,2,17,8200,8229,8226,8210,8237,8300,8345,8313,3114,3117,2031,3113,3851,2055,3364,4,14
18,0,1,2,153,8000,8005,9101,9104,8014,8400,8446,8473,1055,3153,3006,3086,2055,0,3363,3,4
9,0,1,4,11,8100,8112,8126,8138,8106,8300,8304,8347,1402,3020,3067,0,0,0,3330,11,4
517,1,1,5,105,8000,8010,9111,9105,8299,8200,8226,8236,3152,2033,2055,3191,1001,0,3340,12,4
62,6,2,0,169,8000,8010,9111,9105,8299,8300,8345,8352,3077,2033,3078,3123,3111,1036,3340,4,12
38,4,0,1,147,8100,8112,8139,8138,8135,8000,8009,9105,1054,2031,3027,3070,3111,0,3364,12,4
412,0,8,2,22,8400,8439,8446,8473,8242,8300,8313,8316,3855,2055,3801,2423,3114,3117,3364,4,14
523,2,3,2,157,8000,8010,9101,9103,8014,8200,8275,8236,1054,2031,3006,0,3031,3086,3363,1,4
421,5,6,0,17,8000,8010,9111,9105,8014,8200,8275,8232,1400,3111,2055,3814,0,0,3364,4,11
28,7,4,3,14,8100,8112,8143,8138,8105,8300,8304,8347,2421,3100,3191,3041,3020,1402,3340,4,11
161,4,5,2,187,8200,8229,8226,8210,8236,8300,8347,8313,1056,2424,3285,3020,3102,1058,3340,21,4
432,0,13,2,17,8400,8465,8463,8444,8453,8100,8126,8105,2065,3009,2055,3853,3174,0,3364,4,14
81,4,4,3,181,8000,8010,8009,9103,8017,8300,8347,8345,3042,3155,3105,3025,1055,3158,3363,4,3
62,3,2,3,204,8000,8010,9111,9104,8299,8300,8352,8345,2033,1055,3105,3133,3078,3047,3340,4,12
30,3,6,4,15,8100,8128,8126,8138,8135,8000,8009,8014,1402,2031,3151,3020,1058,1058,3364,4,11
43,1,3,3,11,8200,8214,8226,8210,8237,8300,8345,8347,0,3111,3851,3174,1004,1004,3364,14,4
120,3,3,3,191,8000,8010,8009,9105,8299,8200,8275,8234,2033,3047,3078,3812,1028,0,3364,6,14
105,5,1,4,201,8100,8112,8143,8136,8135,8000,9111,8014,2033,3157,1082,3100,3158,1026,3364,14,4
145,1,6,4,167,8100,9923,8139,8138,8135,8000,9103,8009,3004,3006,3124,1042,0,1055,3363,4,3
76,4,4,6,10,8100,8112,8143,8138,8135,8000,9104,8014,1402,3174,3158,1052,0,0,3364,11,4
429,3,4,3,146,8100,9923,8139,8138,8135,8000,8009,9104,3006,3153,1055,1042,1042,1042,3363,4,1
16,2,6,4,22,8400,8465,8463,8444,8453,8200,8226,8210,3174,2031,3859,3114,3113,1001,3364,4,21
21,2,4,3,124,8000,8005,9101,9103,8014,8200,8275,8236,3508,3006,2055,1018,1055,0,3363,7,4
106,1,0,7,128,8000,8010,9111,9105,8299,8400,8473,8451,2031,1054,3047,3068,1029,3211,3363,4,12
4,5,6,1,145,8300,8360,8304,8316,8347,8200,8275,8210,3027,3100,3047,3108,2055,0,3364,12,4
523,6,4,5,126,8000,8010,9101,9103,8014,8200,8275,8236,3031,3086,1042,3006,3123,1055,3363,7,4
126,4,5,0,170,8100,8112,8139,8138,8135,8400,8473,8451,3123,1036,1055,3071,3004,3047,3340,12,4
117,2,11,2,31,8200,8214,8226,8233,8237,8300,8345,8347,3860,3158,3504,3108,2055,1082,3364,4,3
203,6,5,4,19,8000,8010,9111,9103,8014,8200,8275,8232,0,3071,1412,3006,1036,1036,3364,4,11
62,5,6,1,100,8000,8010,9111,9104,8299,8300,8345,8352,3144,2033,3047,3071,0,0,3364,14,4
235,3,8,1,15,8400,8437,8463,8473,8453,8000,8009,9104,3009,3864,3052,0,1028,0,3364,4,7
23,2,4,1,101,8000,8008,9111,9104,8299,8200,8275,8210,0,3077,3133,1055,3006,1018,3340,6,4
76,12,7,1,20,8100,8128,8143,8138,8135,8300,8347,8304,1414,2031,3047,1052,1029,0,3340,11,4
99,3,3,2,146,8200,8229,8226,8210,8237,8300,8304,8345,3285,2055,2422,1056,1058,1082,3363,4,12
106,1,1,3,104,8400,8437,8401,8444,8451,8000,9111,9105,3751,3047,3076,1029,1054,2055,3340,12,4
101,2,2,3,113,8200,8229,8275,8233,8236,8000,8009,8014,3285,2055,1001,1082,1056,1052,3340,4,3
64,2,0,10,8,8000,8010,9111,9105,8299,8300,8304,8347,1036,1036,1412,1036,2422,1036,3340,4,11
432,1,3,3,19,8400,8465,8463,8473,8451,8100,8105,8136,3859,2031,2055,1011,3117,1031,3364,4,14
81,0,2,6,59,8000,8010,8009,9103,8014,8200,8226,8210,3070,1001,1055,2055,0,0,3340,4,7
106,2,9,11,182,8400,8437,8401,8444,8451,8000,8009,9105,3053,3047,3065,0,3123,3068,3340,12,4
523,3,13,6,223,8000,8010,9101,9103,8017,8200,8275,8233,1038,3006,3140,3031,3046,3085,3363,4,7
40,3,14,8,20,8200,8229,8226,8234,8237,8100,8105,8139,2065,3009,3107,0,3504,3853,3364,4,14
203,22,6,5,44,8000,8010,9111,9104,8299,8200,8275,8234,3031,3156,3006,3071,3085,1412,3364,4,11
3,4,11,7,169,8400,8439,8401,8473,8451,8200,8275,8210,3111,3152,3151,1056,3165,0,3363,12,4
19,4,13,8,28,8000,8005,9111,9104,8299,8400,8473,8453,3193,3748,1029,1413,3047,0,3364,4,11
41,7,18,5,215,8400,8437,8446,8473,8451,8300,8345,8352,3031,3078,3123,3047,3508,0,3340,12,4
69,17,10,5,223,8000,8010,8009,9105,8017,8100,8139,8135,3116,3151,3040,3165,1026,3135,3363,4,14
412,2,20,8,38,8400,8439,8446,8473,8451,8300,8313,8345,3857,3193,3107,2055,3009,3801,3364,14,4
145,7,14,8,237,8100,9923,8139,8138,8135,8000,8009,9103,3042,3124,3115,1026,3006,1055,3363,7,4
106,5,5,7,153,8000,8010,9111,9104,8299,8400,8444,8451,3153,3068,0,3091,0,3047,3340,12,4
43,12,15,3,19,8200,8229,8226,8210,8237,8100,8139,8135,1058,3853,2065,3174,3504,3117,3364,4,14
110,10,18,1,244,8200,8229,8226,8210,8237,8000,8009,8014,3179,2421,3142,3814,3033,3009,3363,7,4
64,6,20,5,26,8000,8010,9111,9104,8014,8100,8143,8105,1400,3026,2421,3047,3071,0,3340,4,11
90,4,14,6,189,8300,8360,8304,8345,8347,8200,8226,8210,2033,3285,2421,3116,3151,3020,3363,4,12
26,1,10,9,31,8100,8124,8126,8120,8134,8000,8009,9105,2065,3859,3222,3009,0,0,3364,4,12
145,2,6,6,189,8100,9923,8139,8138,8135,8000,8009,9103,3140,3042,1083,3006,3124,3085,3363,4,12
82,4,11,8,198,8000,8010,9111,9104,8299,8100,8139,8135,3140,3157,3047,3116,3151,2055,3340,4,12
203,9,5,9,60,8000,8010,9111,9104,8299,8200,8275,8234,1037,3006,1412,3071,3085,1038,3364,4,11
42,6,3,5,232,8000,8008,8009,9104,8014,8300,8304,8345,3042,3094,3078,1037,3020,2055,3340,4,12
2,8,6,3,24,8000,8010,9111,9104,8299,8300,8304,8410,1400,3065,3076,2422,3071,1029,3364,11,4
134,9,11,3,166,8100,8112,8139,8120,8135,8200,8226,8210,2031,2055,3285,3020,3165,3089,3363,4,12
875,1,16,3,37,8300,8358,8306,8321,8352,8200,8275,8234,3857,3009,3193,2055,3742,1028,3364,14,4
8,2,3,1,171,8200,8230,8275,8210,8236,8300,8304,8347,3152,3020,3108,1054,3165,0,3340,4,12
39,7,2,5,147,8000,8010,9111,9105,8014,8300,8352,8345,3153,2033,3111,3071,1057,0,3363,14,4
268,5,3,3,205,8000,8010,8009,9104,8014,8100,8139,8135,1056,3115,3191,1056,3151,3020,3363,4,12
201,1,11,6,32,8400,8465,8463,8473,8451,8300,8313,8316,3105,3857,2055,3047,0,3109,3364,4,3
81,4,5,6,126,8000,8010,8009,9103,8014,8300,8345,8347,2055,3101,3042,3158,3057,3123,3363,4,7
164,3,2,5,180,8000,8010,9111,9104,8014,8300,8345,8304,3074,3078,1055,1055,3123,2422,3340,4,12
517,2,6,7,26,8000,8010,8009,9105,8299,8200,8275,8210,0,3157,1001,0,0,1402,3340,4,11
54,1,4,5,99,8400,8437,8446,8444,8451,8200,8226,8210,2033,3110,1028,1057,3047,0,3340,12,4
2,2,0,5,8,8000,8010,9111,9104,8299,8200,8275,8234,2031,1412,1001,1029,1036,0,3364,4,11
875,0,3,10,26,8400,8439,8463,8444,8242,8300,8306,8352,3009,3855,1031,2055,1011,0,3364,4,14
157,2,1,5,107,8000,8010,9111,9104,8014,8100,8139,8135,3046,2031,3006,1055,0,1055,3340,4,1
21,4,2,0,123,8000,8005,9101,9103,8014,8200,8275,8236,0,1055,0,3508,3123,3006,3363,4,7
142,5,5,3,119,8100,8112,8139,8138,8105,8300,8352,8304,2033,3030,1058,3020,1082,0,3363,4,14
350,1,12,0,2,8200,8214,8226,8233,8237,8000,8009,8017,3853,2055,1082,3114,3801,3174,3364,7,3
120,9,2,2,160,8000,8010,8009,9105,8299,8200,8275,8234,3047,2033,3078,3024,3082,1029,3340,6,14
64,3,6,2,27,8000,8010,9111,9104,8014,8100,8143,8135,3047,3142,2031,0,1412,0,3340,11,4
236,7,5,2,153,8000,8005,8009,9104,8017,8200,8275,8236,1055,0,2031,3153,1038,3006,3363,21,4
107,9,4,1,25,8000,8010,9111,9103,8014,8300,8304,8347,3077,3142,3147,1041,3036,3158,3364,4,11
39,3,2,6,207,8000,8010,9111,9104,8299,8300,8345,8352,3078,3153,2033,0,3047,0,3340,14,4
117,0,14,1,5,8200,8214,8226,8234,8236,8400,8463,8453,3851,3504,3114,1033,3117,1004,3364,4,3
202,5,3,2,166,8100,9923,8139,8138,8135,8200,8275,8236,3009,3095,1055,3094,2031,1018,3363,7,4
82,9,8,4,172,8000,8010,9111,9104,8299,8100,8143,8135,1054,3115,3157,3047,3116,1028,3340,14,4
37,1,3,3,27,8200,8214,8275,8210,8236,8300,8347,8304,1082,3040,3860,2055,3158,0,3364,21,4
523,1,3,4,203,8000,8010,9101,9103,8014,8200,8275,8236,3006,3031,3085,1055,0,0,3363,4,7
43,0,10,6,110,8200,8214,8275,8210,8237,8300,8347,8304,2031,3174,1056,3158,3504,0,3363,4,7
